hour;sessions
32637;75
32638;55
32639;37
32640;23
32641;8
32642;6
32643;5
32644;1
32645;2
32646;3
32647;7
32648;23
32649;47
32650;68
32651;76
32652;58
32653;90
32654;80
32655;86
32656;90
32657;74
32658;63
32659;57
32660;42
32661;54
32662;42
32663;33
32664;14
32665;15
32666;7
32667;2
32668;2
32669;1
32670;5
32671;7
32672;15
32673;54
32674;60
32675;54
32676;50
32677;61
32678;66
32679;73
32680;83
32681;39
32682;54
32683;46
32684;45
32685;42
32686;31
32687;37
32688;25
32689;21
32690;10
32691;0
32692;1
32693;0
32694;2
32695;4
32696;6
32697;36
32698;39
32699;64
32700;54
32701;55
32702;69
32703;70
32704;70
32705;77
32706;92
32707;93
32708;82
32709;70
32710;45
32711;34
32712;19
32713;7
32714;1
32715;1
32716;2
32717;1
32718;8
32719;30
32720;60
32721;100
32722;101
32723;75
32724;40
32725;90
32726;153
32727;170
32728;160
32729;140
32730;155
32731;152
32732;131
32733;130
32734;99
32735;47
32736;19
32737;10
32738;2
32739;3
32740;1
32741;2
32742;15
32743;33
32744;62
32745;86
32746;80
32747;90
32748;73
32749;92
32750;154
32751;155
32752;172
32753;134
32754;158
32755;158
32756;181
32757;147
32758;97
32759;53
32760;19
32761;5
32762;3
32763;0
32764;4
32765;6
32766;20
32767;35
32768;61
32769;85
32770;63
32771;66
32772;63
32773;74
32774;110
32775;162
32776;157
32777;158
32778;146
32779;174
32780;166
32781;126
32782;99
32783;51
32784;22
32785;5
32786;7
32787;1
32788;2
32789;4
32790;21
32791;27
32792;47
32793;71
32794;91
32795;55
32796;47
32797;67
32798;98
32799;133
32800;122
32801;78
32802;93
32803;95
32804;96
32805;76
32806;75
32807;57
32808;15
32809;3
32810;3
32811;2
32812;0
32813;1
32814;8
32815;19
32816;48
32817;66
32818;69
32819;70
32820;75
32821;68
32822;79
32823;90
32824;119
32825;88
32826;72
32827;63
32828;63
32829;63
32830;51
32831;22
32832;13
32833;6
32834;5
32835;0
32836;2
32837;1
32838;6
32839;10
32840;23
32841;38
32842;52
32843;44
32844;40
32845;48
32846;54
32847;45
32848;38
32849;44
32850;41
32851;59
32852;48
32853;36
32854;35
32855;18
32856;8
32857;12
32858;5
32859;1
32860;2
32861;1
32862;4
32863;8
32864;10
32865;27
32866;41
32867;47
32868;58
32869;39
32870;42
32871;41
32872;43
32873;48
32874;34
32875;51
32876;46
32877;60
32878;39
32879;26
32880;18
32881;9
32882;4
32883;2
32884;1
32885;0
32886;1
32887;2
32888;21
32889;39
32890;67
32891;93
32892;68
32893;59
32894;88
32895;106
32896;100
32897;85
32898;88
32899;104
32900;98
32901;77
32902;56
32903;34
32904;16
32905;12
32906;3
32907;5
32908;1
32909;5
32910;17
32911;33
32912;73
32913;74
32914;99
32915;67
32916;57
32917;92
32918;149
32919;172
32920;155
32921;124
32922;140
32923;143
32924;132
32925;126
32926;82
32927;45
32928;26
32929;1
32930;9
32931;1
32932;1
32933;6
32934;25
32935;30
32936;87
32937;113
32938;93
32939;76
32940;65
32941;111
32942;151
32943;167
32944;190
32945;128
32946;149
32947;153
32948;193
32949;132
32950;87
32951;72
32952;20
32953;4
32954;2
32955;1
32956;0
32957;7
32958;12
32959;28
32960;56
32961;94
32962;122
32963;68
32964;62
32965;77
32966;141
32967;167
32968;165
32969;170
32970;143
32971;154
32972;220
32973;313
32974;174
32975;58
32976;23
32977;9
32978;2
32979;0
32980;1
32981;6
32982;19
32983;42
32984;56
32985;100
32986;94
32987;85
32988;68
32989;98
32990;100
32991;144
32992;121
32993;116
32994;128
32995;118
32996;115
32997;108
32998;92
32999;49
33000;21
33001;8
33002;3
33003;0
33004;2
33005;3
33006;14
33007;38
33008;60
33009;72
33010;121
33011;167
33012;213
33013;239
33014;282
33015;245
33016;221
33017;157
33018;187
33019;139
33020;134
33021;98
33022;62
33023;48
33024;24
33025;18
33026;14
33027;0
33028;1
33029;1
33030;3
33031;13
33032;28
33033;70
33034;100
33035;107
33036;101
33037;120
33038;124
33039;148
33040;115
33041;100
33042;115
33043;123
33044;112
33045;118
33046;98
33047;43
33048;28
33049;15
33050;3
33051;1
33052;2
33053;4
33054;29
33055;89
33056;133
33057;187
33058;164
33059;138
33060;115
33061;206
33062;248
33063;271
33064;261
33065;231
33066;190
33067;224
33068;248
33069;224
33070;114
33071;84
33072;13
33073;8
33074;4
33075;2
33076;5
33077;3
33078;34
33079;44
33080;94
33081;112
33082;131
33083;99
33084;91
33085;137
33086;169
33087;206
33088;228
33089;166
33090;157
33091;193
33092;186
33093;184
33094;121
33095;48
33096;21
33097;9
33098;2
33099;0
33100;2
33101;5
33102;16
33103;62
33104;92
33105;95
33106;103
33107;76
33108;54
33109;98
33110;147
33111;160
33112;188
33113;193
33114;154
33115;155
33116;174
33117;156
33118;97
33119;50
33120;19
33121;9
33122;0
33123;0
33124;3
33125;6
33126;22
33127;38
33128;53
33129;100
33130;94
33131;83
33132;51
33133;75
33134;157
33135;146
33136;177
33137;185
33138;144
33139;165
33140;192
33141;132
33142;99
33143;47
33144;19
33145;6
33146;3
33147;2
33148;1
33149;4
33150;11
33151;27
33152;68
33153;99
33154;92
33155;80
33156;51
33157;78
33158;99
33159;101
33160;77
33161;95
33162;68
33163;69
33164;85
33165;64
33166;59
33167;36
33168;18
33169;16
33170;2
33171;1
33172;2
33173;1
33174;12
33175;19
33176;33
33177;37
33178;59
33179;63
33180;65
33181;71
33182;78
33183;60
33184;40
33185;51
33186;38
33187;40
33188;46
33189;44
33190;33
33191;23
33192;7
33193;7
33194;3
33195;0
33196;1
33197;0
33198;3
33199;4
33200;16
33201;21
33202;55
33203;47
33204;41
33205;33
33206;46
33207;63
33208;66
33209;67
33210;91
33211;75
33212;73
33213;62
33214;43
33215;31
33216;20
33217;9
33218;2
33219;0
33220;6
33221;2
33222;15
33223;52
33224;75
33225;110
33226;91
33227;106
33228;69
33229;101
33230;157
33231;165
33232;192
33233;168
33234;140
33235;171
33236;213
33237;124
33238;108
33239;50
33240;30
33241;7
33242;3
33243;3
33244;4
33245;2
33246;16
33247;56
33248;160
33249;229
33250;101
33251;83
33252;62
33253;101
33254;151
33255;159
33256;155
33257;178
33258;165
33259;171
33260;163
33261;110
33262;106
33263;35
33264;13
33265;6
33266;7
33267;0
33268;1
33269;6
33270;23
33271;39
33272;78
33273;95
33274;118
33275;86
33276;64
33277;102
33278;154
33279;157
33280;174
33281;144
33282;150
33283;163
33284;153
33285;118
33286;76
33287;29
33288;20
33289;11
33290;5
33291;0
33292;1
33293;5
33294;25
33295;34
33296;88
33297;102
33298;112
33299;113
33300;60
33301;83
33302;137
33303;168
33304;156
33305;160
33306;124
33307;153
33308;126
33309;142
33310;74
33311;47
33312;16
33313;14
33314;5
33315;1
33316;3
33317;7
33318;33
33319;34
33320;74
33321;122
33322;127
33323;107
33324;67
33325;93
33326;121
33327;161
33328;124
33329;134
33330;184
33331;137
33332;110
33333;116
33334;100
33335;58
33336;26
33337;9
33338;5
33339;4
33340;2
33341;3
33342;13
33343;23
33344;48
33345;50
33346;74
33347;80
33348;75
33349;94
33350;64
33351;79
33352;72
33353;66
33354;55
33355;53
33356;61
33357;52
33358;34
33359;24
33360;26
33361;2
33362;5
33363;3
33364;2
33365;1
33366;3
33367;14
33368;34
33369;65
33370;85
33371;81
33372;99
33373;87
33374;92
33375;96
33376;113
33377;171
33378;476
33379;744
33380;770
33381;569
33382;396
33383;180
33384;59
33385;34
33386;6
33387;2
33388;2
33389;15
33390;66
33391;197
33392;270
33393;288
33394;316
33395;252
33396;230
33397;360
33398;475
33399;453
33400;435
33401;411
33402;421
33403;485
33404;485
33405;369
33406;236
33407;152
33408;49
33409;8
33410;10
33411;5
33412;1
33413;12
33414;48
33415;109
33416;172
33417;203
33418;210
33419;212
33420;135
33421;211
33422;279
33423;287
33424;313
33425;258
33426;242
33427;282
33428;285
33429;233
33430;162
33431;74
33432;45
33433;14
33434;3
33435;2
33436;3
33437;9
33438;27
33439;73
33440;135
33441;158
33442;132
33443;161
33444;127
33445;144
33446;238
33447;288
33448;259
33449;234
33450;256
33451;244
33452;271
33453;197
33454;146
33455;59
33456;32
33457;11
33458;2
33459;4
33460;2
33461;10
33462;28
33463;48
33464;100
33465;130
33466;152
33467;143
33468;93
33469;144
33470;221
33471;272
33472;229
33473;240
33474;231
33475;209
33476;209
33477;217
33478;138
33479;42
33480;25
33481;12
33482;7
33483;5
33484;1
33485;6
33486;18
33487;62
33488;116
33489;158
33490;139
33491;117
33492;106
33493;163
33494;214
33495;287
33496;302
33497;246
33498;252
33499;203
33500;205
33501;147
33502;134
33503;54
33504;49
33505;10
33506;5
33507;2
33508;1
33509;8
33510;26
33511;49
33512;75
33513;124
33514;281
33515;356
33516;472
33517;637
33518;752
33519;1.561
33520;1.063
33521;779
33522;726
33523;635
33524;556
33525;444
33526;325
33527;189
33528;96
33529;35
33530;12
33531;7
33532;9
33533;8
33534;35
33535;76
33536;156
33537;278
33538;354
33539;361
33540;365
33541;297
33542;311
33543;324
33544;340
33545;550
33546;877
33547;904
33548;895
33549;736
33550;545
33551;272
33552;105
33553;47
33554;10
33555;15
33556;12
33557;30
33558;207
33559;360
33560;504
33561;597
33562;678
33563;611
33564;678
33565;855
33566;1.022
33567;984
33568;984
33569;904
33570;803
33571;841
33572;870
33573;630
33574;430
33575;220
33576;78
33577;36
33578;8
33579;6
33580;12
33581;31
33582;113
33583;217
33584;330
33585;428
33586;409
33587;374
33588;407
33589;502
33590;621
33591;642
33592;629
33593;577
33594;574
33595;597
33596;649
33597;478
33598;348
33599;171
33600;78
33601;27
33602;9
33603;7
33604;7
33605;24
33606;77
33607;168
33608;275
33609;343
33610;345
33611;260
33612;261
33613;348
33614;457
33615;479
33616;453
33617;439
33618;470
33619;483
33620;452
33621;384
33622;321
33623;141
33624;73
33625;17
33626;16
33627;6
33628;3
33629;17
33630;86
33631;129
33632;174
33633;202
33634;270
33635;261
33636;212
33637;297
33638;383
33639;436
33640;464
33641;427
33642;415
33643;439
33644;442
33645;418
33646;275
33647;157
33648;79
33649;21
33650;10
33651;11
33652;2
33653;27
33654;112
33655;200
33656;272
33657;291
33658;345
33659;330
33660;297
33661;376
33662;406
33663;471
33664;466
33665;453
33666;509
33667;517
33668;492
33669;432
33670;399
33671;254
33672;196
33673;107
33674;22
33675;16
33676;22
33677;48
33678;171
33679;391
33680;471
33681;500
33682;677
33683;706
33684;954
33685;1.346
33686;1.265
33687;1.120
33688;1.231
33689;1.074
33690;955
33691;761
33692;706
33693;620
33694;497
33695;325
33696;198
33697;89
33698;30
33699;15
33700;9
33701;12
33702;31
33703;107
33704;205
33705;315
33706;459
33707;477
33708;494
33709;453
33710;440
33711;472
33712;464
33713;457
33714;477
33715;438
33716;444
33717;454
33718;347
33719;215
33720;102
33721;34
33722;14
33723;8
33724;7
33725;20
33726;149
33727;428
33728;612
33729;619
33730;713
33731;580
33732;454
33733;689
33734;749
33735;801
33736;715
33737;738
33738;707
33739;729
33740;705
33741;595
33742;364
33743;182
33744;72
33745;23
33746;10
33747;4
33748;4
33749;18
33750;96
33751;262
33752;379
33753;422
33754;369
33755;369
33756;294
33757;410
33758;473
33759;513
33760;520
33761;469
33762;486
33763;483
33764;562
33765;428
33766;310
33767;152
33768;64
33769;21
33770;13
33771;5
33772;1
33773;24
33774;105
33775;133
33776;228
33777;286
33778;316
33779;231
33780;207
33781;266
33782;354
33783;405
33784;379
33785;382
33786;406
33787;372
33788;384
33789;352
33790;237
33791;114
33792;53
33793;29
33794;4
33795;2
33796;7
33797;27
33798;60
33799;109
33800;139
33801;209
33802;263
33803;206
33804;169
33805;230
33806;350
33807;362
33808;389
33809;324
33810;315
33811;406
33812;367
33813;311
33814;193
33815;101
33816;49
33817;13
33818;13
33819;5
33820;4
33821;18
33822;79
33823;121
33824;196
33825;252
33826;214
33827;237
33828;195
33829;223
33830;268
33831;279
33832;271
33833;247
33834;244
33835;243
33836;194
33837;163
33838;140
33839;107
33840;82
33841;27
33842;21
33843;8
33844;14
33845;15
33846;42
33847;68
33848;157
33849;213
33850;207
33851;257
33852;229
33853;266
33854;246
33855;210
33856;204
33857;236
33858;202
33859;181
33860;168
33861;170
33862;127
33863;84
33864;64
33865;29
33866;13
33867;2
33868;2
33869;1
33870;16
33871;21
33872;83
33873;128
33874;183
33875;261
33876;226
33877;212
33878;257
33879;233
33880;246
33881;192
33882;227
33883;264
33884;250
33885;264
33886;205
33887;84
33888;52
33889;18
33890;7
33891;2
33892;1
33893;15
33894;58
33895;148
33896;241
33897;268
33898;280
33899;274
33900;228
33901;322
33902;361
33903;350
33904;345
33905;359
33906;397
33907;411
33908;397
33909;323
33910;246
33911;84
33912;38
33913;18
33914;3
33915;2
33916;5
33917;13
33918;63
33919;138
33920;242
33921;295
33922;288
33923;277
33924;227
33925;304
33926;333
33927;374
33928;391
33929;378
33930;351
33931;365
33932;341
33933;317
33934;197
33935;84
33936;48
33937;11
33938;4
33939;7
33940;4
33941;12
33942;48
33943;91
33944;134
33945;183
33946;186
33947;156
33948;129
33949;175
33950;180
33951;200
33952;176
33953;169
33954;140
33955;166
33956;147
33957;109
33958;64
33959;43
33960;34
33961;15
33962;7
33963;6
33964;3
33965;2
33966;5
33967;13
33968;44
33969;80
33970;137
33971;136
33972;133
33973;128
33974;153
33975;182
33976;195
33977;134
33978;120
33979;116
33980;117
33981;121
33982;93
33983;45
33984;32
33985;6
33986;3
33987;1
33988;0
33989;5
33990;19
33991;33
33992;93
33993;119
33994;124
33995;144
33996;99
33997;91
33998;123
33999;129
34000;109
34001;88
34002;89
34003;90
34004;97
34005;76
34006;51
34007;29
34008;22
34009;8
34010;1
34011;3
34012;3
34013;3
34014;7
34015;18
34016;27
34017;42
34018;51
34019;68
34020;76
34021;87
34022;76
34023;72
34024;74
34025;77
34026;55
34027;52
34028;64
34029;52
34030;40
34031;40
34032;18
34033;10
34034;4
34035;1
34036;0
34037;0
34038;4
34039;7
34040;21
34041;33
34042;76
34043;84
34044;63
34045;82
34046;105
34047;134
34048;115
34049;148
34050;132
34051;107
34052;119
34053;81
34054;74
34055;42
34056;31
34057;16
34058;2
34059;1
34060;2
34061;8
34062;16
34063;35
34064;83
34065;137
34066;172
34067;131
34068;104
34069;149
34070;196
34071;180
34072;247
34073;204
34074;175
34075;183
34076;207
34077;183
34078;109
34079;54
34080;32
34081;10
34082;1
34083;3
34084;3
34085;6
34086;23
34087;35
34088;122
34089;155
34090;154
34091;139
34092;119
34093;143
34094;200
34095;202
34096;223
34097;181
34098;174
34099;167
34100;172
34101;126
34102;121
34103;62
34104;29
34105;6
34106;2
34107;6
34108;4
34109;4
34110;27
34111;66
34112;90
34113;152
34114;159
34115;100
34116;92
34117;124
34118;190
34119;218
34120;205
34121;144
34122;148
34123;163
34124;184
34125;135
34126;105
34127;66
34128;20
34129;11
34130;1
34131;3
34132;1
34133;4
34134;19
34135;35
34136;73
34137;129
34138;130
34139;109
34140;93
34141;119
34142;136
34143;167
34144;219
34145;209
34146;211
34147;200
34148;198
34149;171
34150;106
34151;71
34152;31
34153;12
34154;12
34155;1
34156;3
34157;5
34158;20
34159;31
34160;52
34161;79
34162;98
34163;93
34164;73
34165;51
34166;104
34167;88
34168;102
34169;81
34170;58
34171;53
34172;42
34173;56
34174;36
34175;22
34176;20
34177;10
34178;5
34179;5
34180;2
34181;0
34182;9
34183;14
34184;22
34185;41
34186;44
34187;54
34188;39
34189;63
34190;49
34191;66
34192;50
34193;45
34194;33
34195;36
34196;35
34197;29
34198;25
34199;19
34200;13
34201;8
34202;2
34203;4
34204;0
34205;0
34206;1
34207;4
34208;20
34209;29
34210;64
34211;50
34212;43
34213;57
34214;77
34215;78
34216;53
34217;86
34218;63
34219;62
34220;70
34221;64
34222;69
34223;34
34224;18
34225;7
34226;1
34227;1
34228;1
34229;5
34230;15
34231;32
34232;51
34233;85
34234;82
34235;100
34236;77
34237;99
34238;129
34239;153
34240;130
34241;117
34242;132
34243;116
34244;130
34245;110
34246;69
34247;39
34248;17
34249;5
34250;8
34251;2
34252;4
34253;5
34254;12
34255;41
34256;65
34257;76
34258;99
34259;82
34260;72
34261;120
34262;103
34263;118
34264;113
34265;86
34266;94
34267;102
34268;114
34269;89
34270;49
34271;24
34272;15
34273;5
34274;4
34275;2
34276;0
34277;4
34278;10
34279;22
34280;78
34281;73
34282;79
34283;90
34284;62
34285;96
34286;112
34287;93
34288;106
34289;106
34290;67
34291;92
34292;71
34293;72
34294;55
34295;29
34296;14
34297;6
34298;5
34299;1
34300;0
34301;2
34302;11
34303;40
34304;46
34305;49
34306;76
34307;76
34308;55
34309;55
34310;87
34311;88
34312;86
34313;80
34314;63
34315;78
34316;48
34317;70
34318;39
34319;18
34320;17
34321;6
34322;5
34323;0
34324;0
34325;4
34326;2
34327;16
34328;32
34329;56
34330;66
34331;66
34332;64
34333;48
34334;70
34335;64
34336;61
34337;59
34338;43
34339;44
34340;46
34341;33
34342;25
34343;21
34344;10
34345;4
34346;3
34347;0
34348;0
34349;0
34350;2
34351;7
34352;18
34353;22
34354;24
34355;24
34356;35
34357;30
34358;30
34359;27
34360;22
34361;21
34362;17
34363;28
34364;14
34365;17
34366;10
34367;7
34368;4
34369;1
34370;2
34371;0
34372;0
34373;0
34374;0
34375;4
34376;1
34377;14
34378;24
34379;35
34380;39
34381;31
34382;23
34383;32
34384;32
34385;46
34386;43
34387;37
34388;37
34389;30
34390;23
34391;19
34392;8
34393;3
34394;4
34395;1
34396;1
34397;0
34398;2
34399;13
34400;16
34401;41
34402;71
34403;51
34404;34
34405;66
34406;77
34407;87
34408;108
34409;74
34410;59
34411;53
34412;51
34413;59
34414;40
34415;27
34416;11
34417;6
34418;3
34419;3
34420;1
34421;1
34422;3
34423;8
34424;32
34425;52
34426;62
34427;48
34428;36
34429;58
34430;81
34431;88
34432;60
34433;63
34434;58
34435;62
34436;52
34437;52
34438;39
34439;12
34440;8
34441;3
34442;0
34443;0
34444;0
34445;1
34446;4
34447;12
34448;26
34449;40
34450;93
34451;68
34452;47
34453;39
34454;69
34455;91
34456;64
34457;63
34458;58
34459;68
34460;55
34461;50
34462;31
34463;25
34464;14
34465;7
34466;3
34467;1
34468;1
34469;2
34470;2
34471;11
34472;23
34473;32
34474;48
34475;55
34476;51
34477;46
34478;76
34479;58
34480;64
34481;68
34482;60
34483;41
34484;45
34485;46
34486;46
34487;19
34488;10
34489;8
34490;2
34491;1
34492;2
34493;1
34494;3
34495;7
34496;23
34497;26
34498;57
34499;34
34500;30
34501;32
34502;43
34503;37
34504;38
34505;37
34506;32
34507;26
34508;34
34509;19
34510;22
34511;17
34512;15
34513;5
34514;2
34515;0
34516;0
34517;1
34518;0
34519;1
34520;8
34521;25
34522;32
34523;34
34524;23
34525;30
34526;21
34527;23
34528;18
34529;23
34530;19
34531;13
34532;15
34533;17
34534;21
34535;13
34536;2
34537;6
34538;2
34539;2
34540;1
34541;2
34542;1
34543;2
34544;8
34545;13
34546;27
34547;22
34548;36
34549;20
34550;28
34551;25
34552;34
34553;23
34554;27
34555;35
34556;27
34557;32
34558;30
34559;11
34560;6
34561;4
34562;1
34563;1
34564;0
34565;1
34566;8
34567;7
34568;17
34569;36
34570;29
34571;55
34572;36
34573;51
34574;71
34575;81
34576;77
34577;69
34578;70
34579;66
34580;67
34581;49
34582;41
34583;18
34584;9
34585;2
34586;1
34587;3
34588;0
34589;3
34590;4
34591;22
34592;29
34593;42
34594;46
34595;39
34596;29
34597;56
34598;45
34599;77
34600;73
34601;57
34602;52
34603;60
34604;55
34605;47
34606;30
34607;20
34608;11
34609;7
34610;2
34611;2
34612;0
34613;0
34614;2
34615;7
34616;28
34617;38
34618;28
34619;57
34620;30
34621;39
34622;65
34623;62
34624;64
34625;53
34626;43
34627;42
34628;41
34629;35
34630;14
34631;15
34632;5
34633;2
34634;1
34635;1
34636;0
34637;1
34638;2
34639;14
34640;17
34641;25
34642;28
34643;39
34644;24
34645;30
34646;57
34647;57
34648;57
34649;40
34650;34
34651;26
34652;32
34653;43
34654;19
34655;14
34656;5
34657;3
34658;2
34659;1
34660;1
34661;4
34662;3
34663;8
34664;17
34665;31
34666;30
34667;31
34668;18
34669;16
34670;44
34671;44
34672;28
34673;35
34674;20
34675;21
34676;17
34677;14
34678;20
34679;6
34680;4
34681;2
34682;4
34683;1
34684;0
34685;0
34686;0
34687;3
34688;9
34689;14
34690;20
34691;29
34692;21
34693;18
34694;20
34695;26
34696;20
34697;22
34698;20
34699;16
34700;17
34701;15
34702;12
34703;7
34704;7
34705;0
34706;0
34707;0
34708;2
34709;0
34710;1
34711;2
34712;5
34713;14
34714;18
34715;18
34716;14
34717;25
34718;21
34719;31
34720;26
34721;28
34722;28
34723;15
34724;31
34725;26
34726;28
34727;9
34728;12
34729;4
34730;0
34731;3
34732;1
34733;0
34734;2
34735;13
34736;14
34737;26
34738;46
34739;40
34740;24
34741;35
34742;58
34743;48
34744;46
34745;53
34746;30
34747;33
34748;44
34749;30
34750;22
34751;23
34752;17
34753;4
34754;1
34755;2
34756;0
34757;0
34758;3
34759;8
34760;12
34761;24
34762;48
34763;31
34764;20
34765;33
34766;37
34767;44
34768;44
34769;45
34770;38
34771;42
34772;44
34773;23
34774;30
34775;13
34776;12
34777;8
34778;4
34779;3
34780;0
34781;1
34782;2
34783;7
34784;11
34785;21
34786;35
34787;33
34788;21
34789;29
34790;42
34791;31
34792;43
34793;39
34794;31
34795;40
34796;23
34797;23
34798;21
34799;11
34800;7
34801;5
34802;0
34803;2
34804;0
34805;2
34806;2
34807;7
34808;13
34809;19
34810;25
34811;29
34812;15
34813;25
34814;39
34815;35
34816;35
34817;31
34818;32
34819;28
34820;24
34821;43
34822;21
34823;10
34824;9
34825;5
34826;1
34827;0
34828;0
34829;1
34830;2
34831;5
34832;15
34833;22
34834;32
34835;26
34836;24
34837;22
34838;39
34839;30
34840;22
34841;32
34842;31
34843;25
34844;27
34845;23
34846;13
34847;9
34848;2
34849;8
34850;1
34851;2
34852;0
34853;1
34854;0
34855;6
34856;5
34857;13
34858;6
34859;17
34860;16
34861;17
34862;12
34863;16
34864;16
34865;13
34866;12
34867;13
34868;10
34869;18
34870;6
34871;17
34872;8
34873;0
34874;1
34875;0
34876;1
34877;1
34878;3
34879;3
34880;2
34881;9
34882;11
34883;15
34884;14
34885;27
34886;16
34887;14
34888;19
34889;16
34890;20
34891;20
34892;16
34893;12
34894;30
34895;10
34896;9
34897;5
34898;2
34899;1
34900;0
34901;1
34902;0
34903;10
34904;24
34905;36
34906;37
34907;30
34908;23
34909;35
34910;45
34911;52
34912;51
34913;34
34914;51
34915;44
34916;42
34917;30
34918;26
34919;18
34920;13
34921;4
34922;4
34923;0
34924;1
34925;0
34926;2
34927;8
34928;14
34929;21
34930;30
34931;35
34932;27
34933;27
34934;44
34935;35
34936;45
34937;35
34938;33
34939;37
34940;43
34941;42
34942;26
34943;12
34944;7
34945;5
34946;2
34947;2
34948;0
34949;1
34950;4
34951;4
34952;11
34953;15
34954;57
34955;37
34956;36
34957;28
34958;35
34959;31
34960;45
34961;34
34962;38
34963;46
34964;40
34965;21
34966;31
34967;23
34968;12
34969;5
34970;1
34971;1
34972;0
34973;4
34974;3
34975;5
34976;25
34977;24
34978;29
34979;33
34980;18
34981;29
34982;30
34983;37
34984;40
34985;39
34986;25
34987;38
34988;45
34989;27
34990;28
34991;18
34992;5
34993;2
34994;1
34995;1
34996;1
34997;0
34998;2
34999;4
35000;17
35001;24
35002;36
35003;28
35004;21
35005;25
35006;33
35007;29
35008;27
35009;17
35010;21
35011;24
35012;19
35013;22
35014;16
35015;11
35016;3
35017;5
35018;2
35019;1
35020;1
35021;0
35022;1
35023;3
35024;4
35025;21
35026;11
35027;12
35028;16
35029;14
35030;19
35031;20
35032;8
35033;16
35034;21
35035;16
35036;16
35037;7
35038;9
35039;4
35040;9
35041;3
35042;1
35043;4
35044;0
35045;0
35046;0
35047;0
35048;3
35049;11
35050;8
35051;12
35052;22
35053;14
35054;16
35055;17
35056;23
35057;17
35058;23
35059;28
35060;23
35061;20
35062;19
35063;9
35064;6
35065;2
35066;1
35067;1
35068;0
35069;1
35070;2
35071;15
35072;23
35073;32
35074;32
35075;51
35076;22
35077;43
35078;50
35079;60
35080;53
35081;53
35082;44
35083;56
35084;59
35085;58
35086;30
35087;24
35088;5
35089;6
35090;5
35091;1
35092;0
35093;0
35094;8
35095;12
35096;27
35097;43
35098;52
35099;36
35100;26
35101;53
35102;78
35103;100
35104;100
35105;82
35106;74
35107;87
35108;82
35109;64
35110;38
35111;27
35112;8
35113;2
35114;1
35115;0
35116;0
35117;0
35118;6
35119;32
35120;42
35121;54
35122;40
35123;52
35124;30
35125;57
35126;98
35127;112
35128;131
35129;85
35130;67
35131;94
35132;96
35133;70
35134;50
35135;26
35136;10
35137;4
35138;0
35139;1
35140;2
35141;6
35142;15
35143;15
35144;27
35145;43
35146;78
35147;73
35148;42
35149;48
35150;76
35151;100
35152;104
35153;100
35154;83
35155;96
35156;93
35157;75
35158;44
35159;28
35160;12
35161;4
35162;3
35163;1
35164;2
35165;0
35166;19
35167;14
35168;54
35169;69
35170;73
35171;48
35172;22
35173;57
35174;71
35175;74
35176;93
35177;70
35178;65
35179;49
35180;33
35181;33
35182;29
35183;23
35184;10
35185;3
35186;0
35187;2
35188;0
35189;1
35190;5
35191;5
35192;16
35193;24
35194;48
35195;47
35196;31
35197;25
35198;57
35199;32
35200;36
35201;33
35202;34
35203;25
35204;15
35205;12
35206;19
35207;13
35208;10
35209;2
35210;2
35211;1
35212;0
35213;2
35214;4
35215;5
35216;6
35217;16
35218;27
35219;29
35220;22
35221;29
35222;46
35223;46
35224;63
35225;47
35226;59
35227;51
35228;40
35229;46
35230;24
35231;14
35232;5
35233;1
35234;2
35235;0
35236;1
35237;5
35238;5
35239;15
35240;43
35241;54
35242;57
35243;44
35244;26
35245;71
35246;93
35247;89
35248;89
35249;91
35250;98
35251;79
35252;68
35253;81
35254;49
35255;28
35256;15
35257;7
35258;3
35259;0
35260;0
35261;0
35262;12
35263;25
35264;36
35265;52
35266;73
35267;58
35268;32
35269;64
35270;80
35271;93
35272;118
35273;81
35274;89
35275;68
35276;88
35277;86
35278;60
35279;33
35280;18
35281;2
35282;3
35283;0
35284;2
35285;3
35286;10
35287;17
35288;43
35289;61
35290;102
35291;73
35292;34
35293;54
35294;97
35295;96
35296;96
35297;85
35298;82
35299;58
35300;72
35301;66
35302;57
35303;30
35304;12
35305;4
35306;2
35307;0
35308;1
35309;3
35310;3
35311;13
35312;41
35313;64
35314;66
35315;61
35316;47
35317;55
35318;78
35319;107
35320;93
35321;91
35322;66
35323;70
35324;96
35325;50
35326;35
35327;18
35328;14
35329;3
35330;6
35331;1
35332;1
35333;4
35334;5
35335;18
35336;41
35337;46
35338;51
35339;33
35340;36
35341;29
35342;66
35343;55
35344;66
35345;50
35346;40
35347;37
35348;21
35349;36
35350;19
35351;17
35352;10
35353;0
35354;1
35355;1
35356;1
35357;0
35358;3
35359;6
35360;11
35361;18
35362;18
35363;16
35364;36
35365;25
35366;12
35367;28
35368;23
35369;28
35370;30
35371;36
35372;21
35373;16
35374;14
35375;12
35376;15
35377;3
35378;0
35379;0
35380;0
35381;0
35382;1
35383;3
35384;5
35385;17
35386;21
35387;26
35388;16
35389;11
35390;28
35391;38
35392;37
35393;43
35394;40
35395;40
35396;30
35397;26
35398;24
35399;11
35400;8
35401;5
35402;3
35403;0
35404;0
35405;0
35406;4
35407;11
35408;38
35409;44
35410;59
35411;47
35412;33
35413;33
35414;83
35415;91
35416;104
35417;88
35418;74
35419;81
35420;85
35421;53
35422;41
35423;22
35424;9
35425;3
35426;0
35427;0
35428;0
35429;1
35430;9
35431;25
